PeID,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Tw,Tf1,Tf2,w,ta,Ec_cuentas_num,Ec_hogar_num,Ec_salud_num,Ec_transporte_num,Ec_educacion_num,ing_jub_aps_num,ing_gpp_num,w_dc_num,t_domestic_work_num,t_care_work_num,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,Ec,Tc,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec,filtro_finite,filtro_trabajo_salario,filtro_tiempo,filtro_Ec,filtro_ingreso_potencial,filtro_mtuem_final
8156,14675-1-01,30 a 44,Hombres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,57.23,28.56,7.86,3.277066,168,0,0,0,0,0,0,0,3.277066,57.23,0,0,0,0,187.54648717999999,187.54648717999999,74.35000000000001,168,36.42,0,119.35074371999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8157,14676-1-01,30 a 44,Hombres,Quintil alto,Norte,Jovenes trabajadores,Motorizados privados,46.64,49.56,14.64,9.044461,168,73.39,42.13,33.93,70.51,46.07,0,154.545454545455,3.2882,6.64,0,266.03000000000003,154.545454545455,111.48454545454504,21.833647999999997,133.31819345454505,57.16,168,64.2,288.5154675854549,869.1698637854549,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8158,14676-1-02,30 a 44,Mujeres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,72.67,22.92,7.27,2.620115,168,27.52,15.8,12.72,26.44,17.28,0,57.9545454545455,3.18893,12.2,0.47,99.76,57.9545454545455,41.8054545454545,40.4037431,82.20919764545451,65.14,168,30.19,108.19455940454552,187.2958312545455,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8159,14677-1-02,30 a 44,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,28.62,33.61,11.72,2.956507,168,0,0,0,0,0,0,0,2.956507,26.74,1.88,0,0,0,84.61523034,84.61523034,94.05,168,45.33,1.4210854715202004e-14,134.01846231000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8160,14680-1-02,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,80.79,28.53,7.06,3.284758,168,28.72,11.56,7.28,20.4,4.14,0,0,3.009955,24.15,26.64,72.10000000000001,0,72.10000000000001,152.87561445,224.97561445000002,51.61999999999999,168,35.59,40.39998437000003,157.30452159000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8161,14688-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,37.62,41.56,16.81,3.071882,168,58.17,15.37,21.98,19.41,2.38,65,130,3.071882,37.62,0,117.31,195,-77.69,115.56420084,37.87420084,72.00999999999999,168,58.370000000000005,77.69,256.99575234,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8162,14692-1-01,30 a 44,Hombres,Quintil medio,Norte,Trabajadores rutinarios,Usuarios publicos,46.82,21.59,13.98,9.787979,168,85.69,26.03,27,60.1,13.07,0,0,2.933745,2.82,0,211.89,0,211.89,8.273160899999999,220.16316089999998,85.61,168,35.57,238.11001588000005,586.26842891,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8163,14694-1-01,18 a 29,Hombres,Quintil bajo,Centro,Cuidadores domesticos,Usuarios publicos,61.06,26.51,10.26,4.075567,168,46.5,8.17,8.59,18.6,2.73,0,0,3.182682,31.06,0,84.59000000000002,0,84.59000000000002,98.85410291999999,183.44410292,70.16999999999999,168,36.77,65.41001810000003,215.26861669000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8164,14697-1-03,60 o mas,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Movilidad mixta,63.91,19.86,6.5,3.136651,168,44.1,26.53,34.52,42.85,21.36,186.75,186.375751503006,3.136651,62.74,1.17,169.36,373.125751503006,-203.76575150300596,200.46336541000002,-3.3023860930059357,77.73,168,26.36,203.76575150300593,286.44787186300596,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
8165,14701-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Trabajadores moviles,Motorizados privados,66.54,18.35,6.19,2.699117,168,24.26,8.42,7.66,20.11,5.02,0,0,2.944942,10.06,8.48,65.47,0,65.47,54.59922468,120.06922467999999,76.91999999999999,168,24.540000000000003,59.530020500000035,125.76635168000007,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8166,14704-1-01,45 a 59,Hombres,Quintil bajo,Centro,Cuidadores domesticos,Motorizados privados,49.53,36,9.95,3.391465,168,0,0,0,0,0,0,0,3.391465,48.26,1.27,0,0,0,167.97926145000002,167.97926145000002,72.52,168,45.95,0,155.83781675,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8167,14705-1-01,60 o mas,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad mixta,19.55,52.68,13.46,3.069233,168,18.93,4.82,7.04,4.97,0.12,51.5,103,3.069233,19.55,0,35.879999999999995,154.5,-118.62,60.00350515,-58.61649485,82.30999999999997,167.99999999999997,66.14,118.62,321.61907062000006,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
8168,14706-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,52.25,18,9.8,2.451279,168,20.1,6.3,7.1,17.34,1.44,0,0,3.183355,5.48,1.77,52.28,0,52.28,23.07932375,75.35932375,87.95,168,27.8,52.720004,120.86556019999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8169,14706-1-03,30 a 44,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,68.5,22.6,10.46,2.545602,168,20.1,6.3,7.1,17.34,1.44,0,0,2.952073,5.6,17.9,52.28,0,52.28,69.3737155,121.6537155,66.44,168,33.06,52.7200215,136.87762362000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8170,14708-1-01,45 a 59,Hombres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,67.86,33.56,7.03,37.29958,168,191.02,110.31,89.67,191.76,62.81,0,0,3.159177,9.86,0,645.5699999999999,0,645.5699999999999,31.14948522,676.7194852199999,59.55,168,40.59,1854.43001358,3368.41996578,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8171,14709-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,59.92,20.37,11.69,4.210639,168,42.8,12.23,11.03,25.38,10.04,0,0,3.253086,19.92,0,101.47999999999999,0,101.47999999999999,64.80147312000001,166.28147312,76.02,168,32.06,86.02001576,221.01310209999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8172,14710-1-01,45 a 59,Hombres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,51.57,33.48,13.06,21.243463,168,103.14,55.35,54.18,97.04,55.1,0,0,3.124107,6.56,0.01,364.81000000000006,0,364.81000000000006,20.525382989999997,385.3353829900001,69.89000000000001,168,46.54,710.1900039199999,1698.8607719399993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8173,14710-1-02,45 a 59,Mujeres,Quintil alto,Centro,Cuidadores domesticos,Movilidad activa,63.99,31.16,10.62,4.279039,168,9.59,5.15,5.04,9.03,5.13,0,0,3.104406,55.99,0,33.940000000000005,0,33.940000000000005,173.81569194,207.75569194,62.23,168,41.78,66.06001367000002,244.83826309000008,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8174,14710-1-05,18 a 29,Mujeres,Quintil alto,Centro,Rutina flexible,Usuarios publicos,1.05,48.54,7.7,3.107859,168,0,0,0,0,0,0,0,3.107859,0.88,0.17,0,0,0,3.26325195,3.26325195,110.71,168,56.24,0,174.78599016,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8175,14711-1-02,30 a 44,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,6.66,69,5.73,3.050324,168,0,0,0,0,0,0,0,3.050324,6.66,0,0,0,0,20.315157839999998,20.315157839999998,86.61,168,74.73,0,227.95071251999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8176,14713-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,34.99,48.02,6.11,2.966933,168,0,0,0,0,0,0,0,2.966933,23.57,11.42,0,0,0,103.81298567,103.81298567,78.87999999999998,168,54.13,0,160.60008329000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8177,14718-1-02,30 a 44,Hombres,Quintil medio,Norte,Jovenes trabajadores,Motorizados privados,52.54,44.61,10.44,5.028351,168,47.07,18.61,11.95,37.65,9.84,0,0,3.125166,4.38,8.16,125.12,0,125.12,39.18958164,164.30958164,60.41000000000001,168,55.05,99.8799799,376.6907024499999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8178,14720-1-01,45 a 59,Mujeres,Quintil bajo,Sur,Trabajadores rutinarios,Usuarios publicos,42.36,17.26,8.19,3.563462,168,14.22,2.28,2.5,6.33,0.89,0,0,3.208378,33.53,1.83,26.22,0,26.22,113.44824608,139.66824608000002,100.19,168,25.450000000000003,11.280004239999982,101.97011214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8179,14726-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,53.68,17.23,17.92,3.112727,168,21.69,5.5,8.97,9.56,0.39,0,0,3.076843,13.24,0.44,46.11000000000001,0,46.11000000000001,42.091212240000004,88.20121224000002,79.16999999999999,168,35.150000000000006,78.88997311999998,188.30232717,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8180,14726-1-02,60 o mas,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,30.12,75.01,12.77,1.266896,168,0,0,0,0,0,0,0,3.148425,12.12,0,0,0,0,38.158910999999996,38.158910999999996,50.099999999999994,168,87.78,-3.4799999966139694e-6,111.20812740000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8181,14728-1-03,18 a 29,Hombres,Quintil medio,Norte,Jovenes trabajadores,Motorizados privados,52.51,53.27,8.21,2.812976,168,20.22,7.25,6.52,18.47,6.78,0,0,3.023884,7.51,0,59.239999999999995,0,59.239999999999995,22.709368839999996,81.94936883999999,54.010000000000005,168,61.480000000000004,65.76000092,238.7017654,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8182,14730-1-02,60 o mas,Mujeres,Quintil bajo,Sur,Rutina flexible,Motorizados privados,18.18,16.18,12.85,2.980169,168,26.76,9.2,13.5,9.77,0.19,50,100,2.980169,18.18,0,59.42,150,-90.58,54.17947242,-36.400527579999995,120.78999999999999,168,29.03,90.58,177.09430607000002,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
8183,14732-1-01,45 a 59,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad mixta,71.71,43.71,7.64,2.940484,168,28.94,11.27,7.62,22.45,3.4,0,41.6666666666667,3.214604,24.87,1.84,73.68,41.6666666666667,32.01333333333331,85.86207284,117.8754061733333,44.940000000000005,168,51.35,92.98670146666667,243.9805548666667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8184,14733-1-02,45 a 59,Mujeres,Quintil medio,Centro,Rutina flexible,Movilidad activa,38.66,37.48,8.82,3.09836,168,15.96,6.39,14.43,9.99,0.6,62.5,69.6902654867257,3.09836,30.99,7.67,47.370000000000005,132.1902654867257,-84.8202654867257,119.78259759999999,34.962332113274286,83.04000000000002,168,46.3,84.8202654867257,228.27433348672565,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8185,14738-1-02,30 a 44,Hombres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,43.99,43.54,3.37,2.825675,168,10.98,2.65,3.1,9.87,2.32,0,0,3.083266,15.99,0,28.92,0,28.92,49.30142334,78.22142334,77.1,168,46.91,46.080019910000004,178.63243416,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8186,14739-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Usuarios publicos,50.29,32.16,9,3.314306,168,23.55,10.14,16.22,11.07,0.54,52,104,3.314306,45.65,4.64,61.519999999999996,156,-94.48,166.67644874,72.19644874000001,76.55000000000001,168,41.16,94.48,230.89683495999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8187,14744-1-02,60 o mas,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,53.82,32.04,8.89,3.03496,168,20.46,8.18,12.74,8.74,0.34,52.5,105,3.03496,51.85,1.97,50.46000000000001,157.5,-107.03999999999999,163.3415472,56.301547200000016,73.25000000000001,168,40.93,107.03999999999999,231.26091279999991,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8188,14745-1-04,18 a 29,Mujeres,Quintil medio,Norte,Rutina flexible,Usuarios publicos,5.51,37.34,12.73,2.572292,168,0,0,0,0,0,0,0,2.572292,5.51,0,0,0,0,14.17332892,14.17332892,112.42,168,50.07000000000001,0,128.79466044,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8189,14748-1-01,45 a 59,Hombres,Quintil bajo,Centro,Cuidadores domesticos,Motorizados privados,66.76,37.77,13.54,2.445797,168,31.62,7.74,9.06,11.33,0.58,0,0,2.880751,16.76,0,60.33,0,60.33,48.281386760000004,108.61138676,49.92999999999999,168,51.31,54.67002096000003,180.16386503,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8190,14750-1-01,60 o mas,Hombres,Quintil medio,Centro,Cuidadores domesticos,Movilidad mixta,62.68,20.67,8.38,3.25173,168,67.42,27.77,43.88,27.99,1.35,80,200.846681922197,3.087008,37.68,0,168.41,280.84668192219704,-112.43668192219704,116.31846144,3.881779517802954,76.27,168,29.050000000000004,199.93665688219704,294.39941338219705,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8191,14753-1-03,18 a 29,Hombres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,32.32,67.64,14.3,2.261032,168,9.87,2.5,2.74,6.87,1.57,0,0,3.152533,7.32,0,23.55,0,23.55,23.076541560000003,46.62654156000001,53.74000000000001,168,81.94,26.45001268,211.71897475999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8192,14756-1-01,30 a 44,Mujeres,Quintil medio,Norte,Jovenes trabajadores,Usuarios publicos,47.08,43.23,9.13,4.65031,168,37.25,13.28,11.86,34.07,12.89,0,0,3.09451,2.08,0,109.35000000000001,0,109.35000000000001,6.436580800000001,115.78658080000001,68.56,168,52.36,103.15001399999998,346.64024559999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8193,14757-1-01,60 o mas,Hombres,Quintil medio,Centro,Trabajadores rutinarios,Movilidad activa,61.22,22.97,12.52,6.942184,168,84.05,36.95,47.21,46.31,6.14,0,28.8461538461539,3.082644,16.22,0,220.66,28.8461538461539,191.8138461538461,50.00048568,241.8143318338461,71.29,168,35.489999999999995,183.18617264615392,429.5642828061539,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8194,14759-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,51.66,17.6,13.67,3.082345,168,22.09,9.79,16.13,10.32,0.44,50,100,3.082345,46.11,5.55,58.769999999999996,150,-91.23,159.2339427,68.0039427,85.07000000000001,168,31.270000000000003,91.23,187.61492814999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8195,14760-1-01,60 o mas,Hombres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,15.98,62.34,9.6,3.199354,168,26.72,10.61,11.65,9.68,0.63,50,100,3.199354,15.98,0,59.29,150,-90.71000000000001,51.125676920000004,-39.584323080000004,80.08000000000001,168,71.94,90.71000000000001,320.87152675999994,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
8196,14763-1-01,30 a 44,Hombres,Quintil medio,Norte,Trabajadores rutinarios,Usuarios publicos,59.54,41.29,7.32,4.526503,168,42.89,16.55,12.84,34.16,9.82,0,0,3.06107,13.36,1.18,116.25999999999999,0,116.25999999999999,44.5079578,160.76795779999998,59.850000000000016,168.00000000000003,48.61,108.74003082000002,328.7733416499999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8197,14765-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Rutina flexible,Usuarios publicos,37.7,28.47,9.28,3.090683,168,0,0,0,0,0,0,0,3.090683,25.82,11.88,0,0,0,116.51874910000001,116.51874910000001,92.55000000000001,168,37.75,0,116.67328324999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8198,14768-1-01,30 a 44,Hombres,Quintil medio,Sur,Trabajadores rutinarios,Motorizados privados,69.3,30.5,9.12,7.629875,168,118.9,31,30.2,68.2,14.69,0,0,3.091437,9.3,0,262.99,0,262.99,28.750364100000002,291.7403641,59.080000000000005,168,39.62,237.00997339999998,539.3056208999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8199,14769-1-01,60 o mas,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,31.59,35.01,11.17,2.971098,168,0,0,0,0,0,0,0,2.971098,31.54,0.05,0,0,0,93.85698582,93.85698582,90.23,168,46.18,0,137.20530563999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8200,14769-1-03,18 a 29,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Motorizados privados,59.05,14.24,11.41,3.050203,168,0,0,0,0,0,0,0,3.050203,35.78,23.27,0,0,0,180.11448715,180.11448715,83.30000000000001,168,25.65,0,78.23770694999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8201,14770-1-01,60 o mas,Hombres,Quintil bajo,Centro,Trabajadores moviles,Movilidad mixta,53.2,43.41,14.83,2.416969,168,14.75,5.3,7.26,13.71,0.77,0,0,3.485702,8.2,0,41.790000000000006,0,41.790000000000006,28.582756399999997,70.3727564,56.56,168,58.239999999999995,58.209994400000014,198.97426895999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8202,14770-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Usuarios publicos,70.64,31.86,4.8,2.109747,168,6.64,2.38,3.27,6.17,0.35,0,0,2.918983,35.64,0,18.810000000000002,0,18.810000000000002,104.03255412,122.84255412,60.7,168,36.66,26.18997395999999,103.53329898,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8203,14772-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,31.55,41.74,13.33,2.902321,168,0,0,0,0,0,0,0,2.902321,31.53,0.02,0,0,0,91.56822755,91.56822755,81.37999999999998,168,55.07,0,159.83081747000006,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8204,14773-1-03,18 a 29,Mujeres,Quintil medio,Norte,Trabajadores rutinarios,Usuarios publicos,68.05,24.06,9.56,2.704454,168,14.64,5.75,5.41,17.55,1.47,0,6.61016949152542,3.085136,14.21,13.84,44.82,6.61016949152542,38.20983050847458,86.5380648,124.74789530847458,66.33,168,33.62,59.290199391525405,150.21394287152543,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8205,14776-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Rutina flexible,Motorizados privados,72.49,45.22,8.91,5.73133,168,75.44,33.36,21.15,57.24,22.69,0,0,3.175293,18.36,10.13,209.88,0,209.88,90.46409757,300.34409757000003,41.38000000000001,168,54.129999999999995,115.1200141299999,425.3569070299999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8206,14779-1-02,18 a 29,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,35.65,63.19,5.05,2.900487,168,0,0,0,0,0,0,0,2.900487,25.03,10.62,0,0,0,103.40236155,103.40236155,64.11,168,68.24,0,197.92923288,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8207,14780-1-01,30 a 44,Hombres,Quintil alto,Centro,Cuidadores domesticos,Movilidad activa,64.53,35.49,6.39,8.500135,168,78.6,38.62,33.28,63.43,34.62,0,0,2.99689,24.53,0,248.55,0,248.55,73.5137117,322.0637117,61.58999999999999,168,41.88,226.44999985000004,582.4356536500001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8208,14782-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,58.31,35.74,7.06,2.893776,168,36.75,5.94,6.02,13.37,1.64,0,0,2.934792,18.31,0,63.71999999999999,0,63.71999999999999,53.73604151999999,117.45604151999999,66.88999999999999,168,42.800000000000004,51.280037040000025,175.13364984000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8209,14792-1-04,18 a 29,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,16.76,38.9,28.25,3.117911,168,0,0,0,0,0,0,0,3.117911,16.09,0.67,0,0,0,52.25618836,52.25618836,84.09,168,67.15,0,209.36772364999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8210,14798-1-02,30 a 44,Mujeres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,71.13,20.48,8.15,5.319654,168,44.56,26.8,25.94,52.07,21.5,0,85.7142857142857,2.999885,11.7,14.43,170.87,85.7142857142857,85.15571428571431,78.38699505,163.5427093357143,68.24,168,28.630000000000003,214.84427968428568,367.14597370428567,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8211,14801-1-02,60 o mas,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Motorizados privados,51.9,29.34,13.77,2.893914,168,17.86,8,8.01,11.62,6.54,50,53.1531531531531,2.893914,51.68,0.22,52.029999999999994,103.1531531531531,-51.123153153153105,150.1941366,99.0709834468469,72.99,168,43.11,51.12315315315311,175.87978569315314,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8212,14801-1-03,30 a 44,Mujeres,Quintil medio,Sur,Trabajadores rutinarios,Motorizados privados,52.2,37.35,13.14,2.609316,168,41.08,18.39,18.42,26.73,15.05,0,122.252252252252,2.945317,6.8,0.4,119.67,122.252252252252,-2.5822522522520046,21.206282400000003,18.624030147747998,65.30999999999999,168,50.49,117.58226505225203,249.32662989225207,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8213,14801-1-04,30 a 44,Mujeres,Quintil medio,Sur,Rutina flexible,Movilidad activa,11.12,83.69,10.39,3.160115,168,0,0,0,0,0,0,0,3.160115,11.06,0.06,0,0,0,35.140478800000004,35.140478800000004,62.8,168,94.08,-7.105427357601002e-15,297.3036192,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8214,14804-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Motorizados privados,51.14,41.32,10.24,4.055491,168,31.48,10.53,13.39,28.35,4.32,0,0,3.240684,6.14,0,88.07,0,88.07,19.897799759999998,107.96779975999999,65.3,168,51.56,99.43000998000002,308.53112594000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8215,14804-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Usuarios publicos,66.51,23.63,5.61,3.736759,168,22.66,7.58,9.64,20.41,3.11,0,0,3.109609,36.51,0,63.400000000000006,0,63.400000000000006,113.53182458999999,176.93182459,72.25,168,29.24,71.60001650000004,180.86284966000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8216,14809-1-01,18 a 29,Mujeres,Quintil alto,Centro,Rutina flexible,Movilidad activa,25.94,51.11,6.64,5.360226,168,6.11,3.82,3.39,8.19,3.77,0,1.91326530612245,3.069136,24.94,0,25.279999999999998,1.91326530612245,23.366734693877547,76.54425184,99.91098653387755,84.31,168,57.75,39.133275906122464,348.6863274061225,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8217,14810-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,37.16,19.36,12.07,1.90122,168,21.94,4.82,6.34,8.39,0.43,0,0,3.032814,5.16,0,41.92,0,41.92,15.649320240000002,57.56932024,99.41,168,31.43,13.080014959999993,72.83535956,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8218,14814-1-05,18 a 29,Hombres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,12.29,52.36,6.83,3.056059,168,0,0,0,0,0,0,0,3.056059,11.64,0.65,0,0,0,37.55896511,37.55896511,96.52000000000001,168,59.19,-7.105427357601002e-15,180.88813220999995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8219,14818-1-02,45 a 59,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Movilidad activa,84.17,21.59,18.69,2.995898,168,32.7,11.22,8.47,21.14,5.09,0,0,3.015526,29.9,12.27,78.62,0,78.62,127.16473142,205.78473142000001,43.55,168,40.28,46.38000323999998,167.05477467999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8220,14821-1-01,30 a 44,Mujeres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,68.53,34.56,8.64,10.162229,168,109.45,57.72,71.17,125.07,62.94,175,465.570051049348,3.035171,7.16,16.37,426.35,640.570051049348,-214.22005104934794,71.41757363,-142.80247741934795,56.269999999999996,168,43.2,839.220030789348,1278.228323589348,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
8221,14823-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,52.69,37.94,11.17,2.304113,168,23.81,6.25,7.88,17.55,3.42,0,0,3.497588,4.69,0,58.91,0,58.91,16.40368772,75.31368771999999,66.2,168,49.11,46.09002625000001,159.24501568000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8222,14826-1-02,30 a 44,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad mixta,74.17,25.16,12.61,2.715384,168,2.81,0.92,0.51,1.43,0.25,0,0,3.118868,33.46,28.71,5.92,0,5.92,193.90002356,199.82002355999998,56.06,168,37.769999999999996,1.5800077199999976,104.14006139999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8223,14829-1-01,60 o mas,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,54,19.61,9.35,4.991106,168,53.7,18.76,26,25.19,0.69,50,100,3.253284,6,0,124.34,150,-25.659999999999997,19.519703999999997,-6.140295999999999,85.04,168,28.96,275.66002,420.20244976,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
8224,14830-1-01,18 a 29,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Usuarios publicos,32.34,66.99,10.56,6.182646,168,81.2,16.43,11.03,35.36,8.16,0,0,2.991221,8.34,0,152.17999999999998,0,152.17999999999998,24.946783139999997,177.12678314,58.11,168,77.55,22.81998850000005,502.2841858,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8225,14830-1-02,18 a 29,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Usuarios publicos,57.4,54.55,6.97,0.507147,168,0,0,0,0,0,0,0,3.096836,9.4,0,0,0,0,29.110258400000003,29.110258400000003,49.08,168,61.519999999999996,-2.060000000270179e-5,31.19966284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8226,14831-1-01,30 a 44,Hombres,Quintil bajo,Norte,Cuidadores domesticos,Usuarios publicos,83.4,35.3,8.4,4.427618,168,62.62,13.18,12.28,30.03,5.15,0,0,3.105817,38.4,0,123.26,0,123.26,119.2633728,242.5233728,40.9,168,43.699999999999996,126.73996840000001,320.2268749999999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
