id_persona,modulo,choice,T_modulo_sem,choice_interno_v10,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_18_24,edad_45_64,edad_65mas,n_menores_18,n_trabajadores,n_profesionales,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_2,quintil_3,quintil_4,quintil_5,ing_personal,PeID,WeID,avl_1,chc_1,wd_1,avl_2,chc_2,wd_2,avl_3,chc_3,wd_3,avl_4,chc_4,wd_4,avl_5,chc_5,wd_5,avl_6,chc_6,wd_6,avl_7,chc_7,wd_7,wc_1
06215-1-01,TC,1,1.21,1,0,1,0,0,0.121,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,1,0,250,3472,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06215-1-01,ED,1,24.76,1,0,0,1,0,2.476,0,0,0,0,0,0,2,2,2,1,0,1,0,0,0,1,0,250,3472,4,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06220-1-02,TD,5,28.55,5,1,0,0,0,2.855,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3473,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
06221-1-05,TO,1,8,1,0,0,0,0,0.8,1,0,0,1,0,0,1,5,4,0,1,0,0,0,0,0,1,120,3474,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06222-1-03,ED,2,50.49,2,0,0,1,0,5.049,0,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,3475,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06223-1-01,TD,2,41.35,2,1,0,0,0,4.135,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,73.53,3476,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06223-1-02,TD,5,43.25,5,1,0,0,0,4.325,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,73.53,3477,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
06224-1-02,TO,2,45,2,0,0,0,0,4.5,0,1,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,275,3478,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06224-1-02,TC,5,1.62,5,0,1,0,0,0.162,0,1,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,275,3478,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
06225-1-01,TO,7,44,7,0,0,0,0,4.4,0,1,0,0,0,0,0,2,2,1,0,0,1,0,0,1,0,250,3479,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1
06225-1-02,TO,1,44,1,0,0,0,0,4.4,1,1,0,0,0,0,0,2,2,1,0,0,1,0,0,1,0,250,3480,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06227-1-01,TD,5,19.18,5,1,0,0,0,1.918,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.5,3481,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
06229-1-01,TO,1,45,1,0,0,0,0,4.5,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,450,3482,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06229-1-01,TD,1,5.17,1,1,0,0,0,0.517,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,450,3482,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06232-1-01,TD,5,42.41,5,1,0,0,0,4.241,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,306,3483,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
06233-1-01,TO,1,45,1,0,0,0,0,4.5,0,0,0,0,0,0,2,1,2,1,0,0,1,0,0,0,1,700,3484,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06233-1-01,TC,1,19.78,1,0,1,0,0,1.9780000000000002,0,0,0,0,0,0,2,1,2,1,0,0,1,0,0,0,1,700,3484,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06242-1-01,TD,3,38.44,3,1,0,0,0,3.844,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,150,3485,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06243-1-01,TO,2,40,2,0,0,0,0,4,0,1,0,0,0,0,1,2,2,1,0,0,1,0,1,0,0,200,3486,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06244-1-01,TD,5,25.01,5,1,0,0,0,2.5010000000000003,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,3487,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
06246-1-02,ED,5,44.3,5,0,0,1,0,4.43,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3488,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
06247-1-01,TO,5,45,5,0,0,0,0,4.5,0,0,1,0,0,1,0,2,1,1,0,0,0,0,1,0,0,132.51,3489,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1
06247-1-02,TO,6,45,6,0,0,0,0,4.5,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1,0,0,220.85,3490,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
06247-1-03,TD,2,36.78,2,1,0,0,0,3.678,1,0,1,0,1,0,0,2,1,1,0,0,0,0,1,0,0,40.64,3491,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
06248-1-02,TC,1,4.45,1,0,1,0,0,0.445,1,1,0,0,1,0,2,3,4,1,0,0,1,0,0,0,1,36.65,3492,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
