PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
348,74.59,23.43,6.95,63.02999999999999,1.278592,62.51016565999999,168,00638-1-01,45 a 59,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Motorizados privados,54.63999999999999,0,54.63999999999999,7.87016566,168,30.38,32.860011620000016,71.70363658000002
362,79.84,19.29,7.89,60.980000000000004,2.180479,166.68945136000002,168,00664-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,92.60000000000001,0,92.60000000000001,74.08945136,168,27.18,7.3999919999999975,66.66541121999998
363,73.72,10.42,12.56,71.3,2.200379,180.68192344,168,00666-1-01,45 a 59,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Motorizados privados,105.97,0,105.97,74.71192344,168,22.98,-18.469983560000003,32.09472586000001
366,51.4,42.42,8.22,65.96,8.507483,225.38464619999996,168,00673-1-01,45 a 59,Hombres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,244.09999999999997,56,188.09999999999997,37.2846462,168,50.64,211.89998000000003,642.7189191200002
372,58.46,40.15,9.24,60.149999999999984,5.040493,123.28957939238103,168,00679-1-02,30 a 44,Hombres,Quintil medio,Sur,Trabajadores rutinarios,Motorizados privados,197.67000000000002,119.047619047619,78.62238095238102,44.66719844,167.99999999999997,49.39,171.37764138761895,420.327590657619
375,62.31,22.92,16.58,66.19,2.79265,120.87003279999999,168,00685-1-01,30 a 44,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Movilidad activa,71.86,0,71.86,49.0100328,168,39.5,53.13998870000003,163.44966370000003
381,58.56,19.91,13.64,75.89,3.349078,178.36201608000002,168,00697-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,57.24,0,57.24,121.12201608000001,168,33.55,17.759991599999978,130.12155849999996
382,54.78,30.45,15.22,67.55,3.194149,145.37549576,168,00697-1-02,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,95.4,0,95.4,49.97549576,168,45.67,29.599986459999997,175.47677129000002
384,74.58,28.1,2.41,62.91,1.448141,95.01234213999999,168,00699-1-02,18 a 29,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Usuarios publicos,87.00999999999999,0,87.00999999999999,8.00234214,168,30.51,12.99001364,57.17279555000002
392,66.8,12.45,7.1,81.65,2.009632,10.358064584615388,168,00714-1-01,60 o mas,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,90.72999999999999,99.6153846153846,-8.88538461538461,19.243449199999997,168,19.549999999999997,123.8853530153846,163.1736586153846
396,61.02,24.92,11.82,70.23999999999998,9.282308,271.13640502,168,00723-1-01,60 o mas,Hombres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,204.73000000000002,0,204.73000000000002,66.40640502,167.99999999999997,36.74,295.27002914,636.3020250600002
402,53.63,36.19,13.8,64.38000000000001,5.145521,144.81431075999998,168,00740-1-01,30 a 44,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Motorizados privados,118.85999999999999,0,118.85999999999999,25.954310760000002,168,49.989999999999995,131.13998046999998,388.3645752599999
411,58.1,33.07,9.44,67.39000000000001,8.295754,258.2333061,168,00758-1-01,30 a 44,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,188.75,0,188.75,69.48330610000001,168,42.51,223.75000130000006,576.40250384
412,62.65,42.73,7.93,54.69,8.888056,357.61670649999996,168,00760-1-01,45 a 59,Hombres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,300.78,0,300.78,56.83670649999999,168,50.66,199.22000190000006,649.4889188600001
414,51.37,39.56,12.79,64.28,2.150698,77.65137063,168,00763-1-02,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,67.17,0,67.17,10.48137063,168,52.35,32.82998563000001,145.41902593000003
417,56.67,34.87,10.02,66.44000000000001,11.703721,278.19987208,168,00766-1-02,30 a 44,Mujeres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,239.95,0,239.95,38.249872079999996,168,44.89,385.04999699000007,910.4300326799998
427,54.65,36.43,7.33,69.58999999999999,14.55497,316.39912259999994,168,00785-1-01,30 a 44,Mujeres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,270.96999999999997,0,270.96999999999997,45.4291226,168,43.76,479.02998790000004,1115.9554751000005
428,57.89,32.6,10.25,67.25999999999999,14.893724,327.28771195,168,00785-1-04,30 a 44,Hombres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,302.59000000000003,0,302.59000000000003,24.697711950000002,168,42.85,534.90997041,1173.1060438100003
435,61.72,33.78,8.48,64.02,4.18571,173.6020052,168,00794-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,117.51,0,117.51,56.092005199999996,168,42.260000000000005,84.74001600000003,261.62812060000005
437,63.45,29.66,8.2,66.69,2.139984,88.60198830000002,168,00797-1-01,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Motorizados privados,77.82000000000001,0,77.82000000000001,10.781988300000002,168,37.86,47.17999649999999,128.19979074
439,10.5,18.82,6.17,132.51000000000002,3.053602,32.062821,168,00799-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Trabajadores rutinarios,Usuarios publicos,0,0,0,32.062821,168.00000000000003,24.990000000000002,0,76.30951397999995
445,65.26,24.54,7.65,70.54999999999998,6.801119,200.89475828000002,168,00808-1-01,45 a 59,Hombres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,167.21,35.15625,132.05375,68.84100828000001,168,32.19,242.94626766,461.8742882700001
