PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
246,64.07,34.21,11.32,58.4,3.143866,146.30748719,168,00456-1-02,30 a 44,Hombres,Quintil medio,Sur,Trabajadores rutinarios,Movilidad mixta,94.88,0,94.88,51.42748719,168,45.53,55.12000742999999,198.26022641
251,41.71,63.39,4.13,58.76999999999999,3.071795,128.12456945,168,00460-1-03,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,0,0,0,128.12456945,167.99999999999997,67.52,0,207.40759840000007
259,43.83,58.17,5.59,60.41,3.012374,132.03235242,168,00490-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,0,0,0,132.03235242,168,63.760000000000005,0,192.06896624
262,58.35,57.15,5.55,46.95000000000001,6.676654,158.36274905,168,00498-1-01,60 o mas,Hombres,Quintil medio,Norte,Jovenes trabajadores,Movilidad mixta,131.28,0,131.28,27.08274905,168,62.699999999999996,231.22001185000005,649.84621765
267,69.48,33.4,11.96,53.160000000000004,8.505659,290.09318692,168,00513-1-02,30 a 44,Hombres,Quintil alto,Centro,Trabajadores moviles,Movilidad mixta,199.12,0,199.12,90.97318691999999,168,45.36,300.8800004,686.69669264
275,53.58,42.04,11.43,60.949999999999996,3.439119,103.1279698,168,00523-1-01,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,76.36,0,76.36,26.767969800000003,168,53.47,81.14002622,265.02971915
276,60.94,40.55,5.07,61.440000000000005,3.02857,127.66104634,168,00526-1-01,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad mixta,60.10000000000001,0,60.10000000000001,67.56104633999999,168,45.62,56.90000946000002,195.06337286000007
280,62.51,35.94,12.59,56.96000000000001,4.018324,138.60542461,168,00530-1-01,60 o mas,Hombres,Quintil medio,Norte,Trabajadores rutinarios,Movilidad mixta,87.42,0,87.42,51.18542461,168,48.53,112.58000862999998,307.58927234999993
284,49.86,39.98,10.53,67.63,5.186084,173.38816305999998,168,00539-1-02,30 a 44,Mujeres,Quintil medio,Norte,Cuidadores domesticos,Movilidad mixta,77.30999999999999,0,77.30999999999999,96.07816306,168,50.51,85.18998518000004,347.13908802000003
292,54.6,51.81,6.56,55.03,2.43488,109.4644702,168,00554-1-01,30 a 44,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Movilidad mixta,89.02,0,89.02,20.444470199999998,168,58.370000000000005,23.47997780000003,165.60392340000004
294,56.65,20.02,15.77,75.56,3.150728,138.1965189777778,168,00558-1-02,45 a 59,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad mixta,31.93,72.2222222222222,-40.2922222222222,178.4887412,168,35.79,40.29222222222219,153.0567773422222
309,74.24,28.45,13.25,52.06,2.622817,121.85790048000001,168,00590-1-01,45 a 59,Hombres,Quintil bajo,Norte,Trabajadores moviles,Movilidad mixta,77.14,0,77.14,44.717900480000004,168,41.7,72.86003359999998,182.23150249999998
311,62.21,32.87,7.33,65.58999999999999,6.922018,240.5987617,168,00591-1-01,45 a 59,Hombres,Quintil bajo,Norte,Trabajadores moviles,Movilidad mixta,184.98000000000002,0,184.98000000000002,55.6187617,168,40.199999999999996,190.01997808,468.28510167999997
325,33.31,58.42,19.19,57.08,5.600411,104.58970387000001,168,00605-1-02,18 a 29,Hombres,Quintil medio,Sur,Trabajadores moviles,Movilidad mixta,100.54,0,100.54,4.04970387,168,77.61,81.95998654,516.6078842500001
326,74.97,24.72,10.63,57.68,3.143069,120.20592353000002,168,00609-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,74.57000000000001,165,-90.42999999999999,210.63592353,168,35.35,115.42995939999999,226.53744854999997
332,51.63,32.94,16.13,67.30000000000001,4.08046,105.16416438000002,168,00620-1-02,45 a 59,Mujeres,Quintil medio,Norte,Trabajadores rutinarios,Movilidad mixta,69.49000000000001,0,69.49000000000001,35.67416438000001,168,49.06999999999999,105.50998542000002,305.7381576199999
337,12.47,74.5,8.54,72.49000000000001,3.209994,40.02862518,168,00624-1-01,60 o mas,Mujeres,Quintil alto,Centro,Rutina flexible,Movilidad mixta,0,0,0,40.02862518,168,83.03999999999999,0,266.55790176
344,50.74,38.82,9.23,69.21,4.311402,149.52055860000002,168,00631-1-02,45 a 59,Hombres,Quintil bajo,Centro,Trabajadores rutinarios,Movilidad mixta,130.76000000000002,0,130.76000000000002,18.760558600000003,168,48.05,69.23997888,276.40284498000005
346,91.59,10.29,7.36,58.760000000000005,2.161877,135.79632983000002,168,00632-1-01,30 a 44,Hombres,Quintil bajo,Norte,Trabajadores moviles,Movilidad mixta,112.79,0,112.79,23.006329830000002,168,17.65,62.209984599999984,100.36711364999996
351,56.97,52.36,10.42,48.25,2.575725,25.14333988428571,168,00643-1-01,18 a 29,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,82.69000000000001,94.2857142857143,-11.595714285714294,36.73905417,168,62.78,121.59571336571427,283.29972886571426
359,42.81,39.6,6.62,78.97,3.082798,131.97458238000002,168,00656-1-02,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,0,0,0,131.97458238000002,168,46.22,0,142.48692355999998
