PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
283,60.66,42.01,8.98,56.35000000000001,2.753861,100.27923286000001,168,00537-1-01,45 a 59,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,53.23000000000001,0,53.23000000000001,47.04923286,168,50.989999999999995,66.76997539999999,207.18934778999997
287,56,32.02,16.05,63.92999999999999,4.812429,129.04602200000002,168,00543-1-01,30 a 44,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,109.55000000000001,0,109.55000000000001,19.496022,168,48.07000000000001,140.45000199999996,371.78346403
292,54.6,51.81,6.56,55.03,2.43488,109.4644702,168,00554-1-01,30 a 44,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Movilidad mixta,89.02,0,89.02,20.444470199999998,168,58.370000000000005,23.47997780000003,165.60392340000004
314,69.59,45.89,8.39,44.129999999999995,2.849148,151.72222463000003,168,00593-1-01,60 o mas,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Motorizados privados,78.45,0,78.45,73.27222463000001,168,54.28,46.549984689999974,201.20173812999997
319,14.03,42.49,5.37,106.10999999999999,1.098001,15.40494842,168,00597-1-04,18 a 29,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,0,0,0,15.40494842,168,47.86,5.609999998767989e-6,52.55033347000003
322,57.23,42.53,11.6,56.64000000000001,14.112913,311.84454908953484,168,00603-1-01,60 o mas,Hombres,Quintil alto,Centro,Jovenes trabajadores,Motorizados privados,323.92999999999995,69.7674418604651,254.16255813953484,57.68199095,168,54.13,495.83746190046514,1259.769442590465
324,63.79,42.73,10.59,50.890000000000015,7.813061,264.5139045117228,168,00604-1-01,30 a 44,Hombres,Quintil alto,Centro,Jovenes trabajadores,Movilidad activa,259.56,54.9412685982772,204.6187314017228,59.89517311,168,53.31999999999999,233.88125667827723,650.4736691982771
328,47.8,76.19,4.67,39.34,0.971998,27.921526,168,00612-1-02,18 a 29,Hombres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,18.96,0,18.96,8.961526,168,80.86,18.539978399999995,97.13573668
334,43.94,49.22,7.38,67.46000000000001,5.244323,12.325568440000012,168,00622-1-01,60 o mas,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Motorizados privados,131.89000000000001,150,-18.109999999999985,30.435568439999997,168,56.6,218.10998417999997,514.9386659799999
345,11.07,21.87,10.41,124.65,2.959625,32.76304875,168,00631-1-03,18 a 29,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,0,0,0,32.76304875,168,32.28,0,95.53669499999998
351,56.97,52.36,10.42,48.25,2.575725,25.14333988428571,168,00643-1-01,18 a 29,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,82.69000000000001,94.2857142857143,-11.595714285714294,36.73905417,168,62.78,121.59571336571427,283.29972886571426
354,59.88,51.47,6.85,49.800000000000004,11.481613,352.59747504,168,00646-1-01,45 a 59,Hombres,Quintil alto,Norte,Jovenes trabajadores,Motorizados privados,306.87,0,306.87,45.727475039999995,168,58.32,334.92151140000004,1004.5291815599996
355,49.96,46.73,4.44,66.87,2.202405,58.75216288,168,00650-1-04,18 a 29,Mujeres,Quintil alto,Norte,Jovenes trabajadores,Motorizados privados,43.72,0,43.72,15.03216288,168,51.169999999999995,51.27999092,163.97705477
383,9.09,49.16,11.2,98.55,2.996012,27.23374908,168,00697-1-03,18 a 29,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Usuarios publicos,0,0,0,27.23374908,168,60.36,0,180.83928432000002
410,60.73,48.17,9.35,49.75000000000001,5.293767,3.1104446300000035,168,00756-1-01,30 a 44,Hombres,Quintil alto,Norte,Jovenes trabajadores,Movilidad activa,262.87,281.25,-18.379999999999995,21.49044463,168,57.52,318.38002528,622.87750312
424,60.37,43.57,7.91,56.150000000000006,5.701479,148.0248311241379,168,00779-1-01,30 a 44,Mujeres,Quintil bajo,Norte,Jovenes trabajadores,Motorizados privados,136.93,33.1034482758621,103.82655172413791,44.1982794,168,51.480000000000004,196.1734561058621,489.6855950258621
431,44.47,81.69,6.7,35.14,2.965321,47.082347490437314,168,00788-1-02,30 a 44,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Motorizados privados,98.56,70.8454810495627,27.71451895043731,19.36782854,168,88.39,84.78547737956268,346.8902005695627
434,76.26,69.78,8.64,13.319999999999993,9.642972,365.1430361,168,00793-1-01,30 a 44,Mujeres,Quintil medio,Centro,Jovenes trabajadores,Motorizados privados,279.77,0,279.77,85.37303610000001,168,78.42,370.23000862000004,1126.43187286
442,57.6,57.47,6.05,46.88000000000001,22.109423,498.41274159999995,168,00803-1-01,45 a 59,Hombres,Quintil alto,Centro,Jovenes trabajadores,Motorizados privados,474.90999999999997,0,474.90999999999997,23.502741599999997,168,63.519999999999996,775.0900232000001,2179.4805721599996
462,53.71,51.01,8.06,55.21999999999999,2.469215,72.0551660136264,168,00834-1-03,18 a 29,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,66.06,11.6263736263736,54.4336263736264,17.62153964,168,59.07,60.56637163637362,206.4229016863736
491,53.9,55.64,3.96,54.49999999999999,1.918826,70.9247043,168,00882-1-03,18 a 29,Hombres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,42.49999999999999,0,42.49999999999999,28.424704300000002,167.99999999999997,59.6,32.500017099999994,146.86204669999998
498,51.44,51.84,10.44,54.28,2.679834,66.63569368880559,168,00892-1-05,18 a 29,Hombres,Quintil alto,Norte,Jovenes trabajadores,Movilidad activa,59.23,30.4449648711944,28.785035128805596,37.85065856,168,62.28,71.21496727119441,238.1150287911944
499,50.9,50.05,7.13,59.919999999999995,2.536618,18.39977377761729,168,00893-1-01,45 a 59,Mujeres,Quintil medio,Norte,Jovenes trabajadores,Motorizados privados,78.6,69.3140794223827,9.28592057761729,9.1138532,167.99999999999997,57.18,110.71408242238269,255.7578996623827
501,40.31,61.37,11.92,54.39999999999999,6.597246,162.70497016000002,168,00895-1-02,30 a 44,Hombres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,146.77,0,146.77,15.934970159999997,168,73.28999999999999,103.2300161,586.7421754400001
504,49.87,54.55,12.49,51.089999999999996,6.368246,177.06443028,168,00899-1-01,18 a 29,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Motorizados privados,159.48000000000002,0,159.48000000000002,17.58443028,167.99999999999997,67.03999999999999,140.51999773999995,567.4472095799999
515,63.47,57.94,2.42,44.17,3.233447,38.140186803333016,168,00917-1-03,30 a 44,Hombres,Quintil alto,Sur,Jovenes trabajadores,Movilidad mixta,147.08,151.666666666667,-4.586666666666986,42.72685347,168,60.36,167.08669428666698,362.257555206667
526,52.71,46.25,9.75,59.28999999999999,2.004527,34.60861166,168,00946-1-01,60 o mas,Hombres,Quintil bajo,Norte,Jovenes trabajadores,Movilidad activa,63.95,45,18.950000000000003,15.658611659999998,168,56,71.05000651,183.30351851
530,58.5,58.37,8.15,42.980000000000004,3.212258,132.86708549999997,168,00961-1-01,30 a 44,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,89.94999999999999,0,89.94999999999999,42.9170855,168,66.52,55.05000750000002,268.72940966
535,5.41,46.26,9.5,106.83000000000001,3.117144,16.863749040000002,168,00967-1-03,18 a 29,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Usuarios publicos,0,0,0,16.863749040000002,168,55.76,0,173.81194943999998
