PeID,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Tw,Tw_hat,Tf1,Tf1_hat,Tf2,Tf2_hat,Tc,w,Ec,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,VoL_predicho,VoL_observado,VTAW_predicho,VTAW_observado,VoL_predicho_sobre_w,VTAW_predicho_sobre_w,ingreso_libre_observado,ingreso_libre_predicho,ingreso_potencial_neto_Ec,error_Tw,error_Tf1,error_Tf2,cierre_temporal,cierre_temporal_predicho,diferencia_cierre_predicho
130,00229-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,30.31,38.520063014923586,40.82,30.15577093533237,4.85,7.304166049744042,92.02000000000001,2.507353,75.99787338,0,0,0,75.99787338,3.3684512491502976,-5.301533426810956e-7,0.8610982491502974,-2.5073535301533427,1.3434292056803718,0.34342920568037183,-3.94999999286938e-6,20.585522180657705,114.51080755999998,-8.210063014923588,10.66422906466763,-2.4541660497440425,168,168,0
136,00235-1-02,45 a 59,Mujeres,Quintil medio,Norte,Cuidadores domesticos,Movilidad activa,61.85,70.67131583062441,45.86,36.37752004824924,8.15,8.811164121126348,52.14000000000001,3.024611,187.07219035,0,0,0,187.07219035,3.61916700618188,3.2256068939963253e-15,0.5945560061818798,-3.024610999999997,1.196572718336963,0.1965727183369629,2.842170943040401e-14,26.681048895780748,163.35924011,-8.821315830624407,9.482479951750761,-0.6611641211263475,168.00000000000003,168,0
137,00238-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,20.04,24.130669033507306,14.51,16.003138265076025,9.46,3.876192701416663,123.99000000000001,3.026102,60.643084079999994,0,0,0,60.643084079999994,3.8169068587283266,0,0.7908048587283267,-3.026102,1.2613278926911011,0.26132789269110124,0,12.378781743634534,72.53566493999998,-4.090669033507307,-1.4931382650760252,5.583807298583338,168,168,0
140,00251-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad activa,53.44,54.71146753056651,65.79,57.364110975206906,6.74,13.8944214942266,42.029999999999994,3.340514,120.80707903999999,79.78999999999999,0,79.78999999999999,41.01707904,5.32955980869279,4.877179455982394,1.9890458086927896,1.5366654559823938,1.5954310650075976,0.5954310650075975,57.70998912000002,61.957344206402865,299.99746954,-1.271467530566511,8.4258890247931,-7.1544214942266,168,168.00000000000003,2.842170943040401e-14
143,00258-1-01,60 o mas,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Movilidad activa,52.4,57.58361757346674,22.5,25.9185362161099,14.88,6.277846210423363,78.22,0.760508,40.7006398,30.849999999999998,0,30.849999999999998,9.8506398,0.588695325040285,-0.1393880603090176,-0.17181267495971497,-0.8998960603090176,0.7740816993907822,-0.22591830060921775,-0.8500206000000006,3.0921620335620403,27.577768440000007,-5.183617573466741,-3.4185362161098993,8.602153789576636,168,168,0
144,00259-2-01,18 a 29,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,27.9,38.0154614584579,48.66,34.18454488173572,3.92,8.27999365980638,87.52,3.115383,86.9191857,0,0,0,86.9191857,4.548897564804522,0,1.4335145648045216,-3.115383,1.4601407161830573,0.4601407161830573,0,31.513536664834945,163.80683814000002,-10.1154614584579,14.475455118264279,-4.3599936598063795,168,168,0
146,00261-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,45,54.083414769376354,42.81,35.11195850970289,9.89,8.504626720920758,70.3,3.004444,135.19997999999998,0,0,0,135.19997999999998,3.8352794947303,0,0.8308354947303003,-3.004444,1.2765355236211093,0.2765355236211094,0,27.290611003364177,158.33419880000002,-9.083414769376354,7.698041490297115,1.3853732790792428,168,168,0
149,00264-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,11.18,23.87401911914455,35.43,32.31807367694216,17.41,7.827907203913299,103.97999999999999,3.144456,35.15501808,0,0,0,35.15501808,6.094499103955484,0,2.950043103955484,-3.144456,1.9381728044391413,0.9381728044391412,0,39.9157845833088,166.15305504000003,-12.69401911914455,3.111926323057837,9.582092796086702,168,168,0
154,00278-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,100.16,95.3387415672571,13.8,23.829425261740056,10.98,5.771833171002841,43.06,1.89724,172.08760543999998,19.560000000000002,0,19.560000000000002,152.52760543999997,1.8207731060033303,4.437674242617028,-0.07646689399666973,2.540434242617028,0.959695719046262,-0.04030428095373792,17.939952960000028,8.792868611062886,64.95356016000002,4.821258432742894,-10.029425261740055,5.208166828997159,168,168,0
155,00281-1-02,60 o mas,Mujeres,Quintil alto,Centro,Rutina flexible,Movilidad activa,35.8,28.077751428307156,39.66,45.37239499375968,8.98,10.989853577933184,83.55999999999999,3.072313,19.666987218181802,87.86,178.1818181818182,-90.32181818181819,109.98880539999999,7.242683648654282,11.38241788488369,4.170370648654282,8.31010488488369,2.3574042256287955,1.357404225628796,90.32181818181819,66.59665350577484,239.75912250181818,7.722248571692841,-5.7123949937596805,-2.0098535779331836,168,168,0
