PeID,Tw,Tf1,Tf2,Tc,w,Ec,ta,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec
295,75.91,18.39,6.82,66.88,2.754232,150.47378134,168,00560-1-01,30 a 44,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,56.4,0,56.4,94.07378134,168,25.21,58.59996978000001,128.03415850000002
302,56.02,30.07,14.75,67.16,3.015444,82.47517288000002,168,00581-1-02,60 o mas,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Movilidad activa,68.05,154.5,-86.45,168.92517288000002,168,44.82,86.45,221.60220008
304,51.06,44.13,11.86,60.95,2.926376,92.45787318450587,168,00582-1-02,60 o mas,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Movilidad activa,45.63,102.59288537549409,-56.96288537549409,149.42075855999997,168,55.99,56.962885375494125,220.8106776154941
307,23.61,29.79,11.45,103.14999999999999,2.981752,70.39916472,168,00584-1-01,45 a 59,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,0,0,0,70.39916472,168,41.239999999999995,0,122.96745248000003
310,31.6,32.65,17.33,86.42,2.98046,94.182536,168,00590-1-02,45 a 59,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,0,0,0,94.182536,168,49.98,0,148.96339079999998
324,63.79,42.73,10.59,50.890000000000015,7.813061,264.5139045117228,168,00604-1-01,30 a 44,Hombres,Quintil alto,Centro,Jovenes trabajadores,Movilidad activa,259.56,54.9412685982772,204.6187314017228,59.89517311,168,53.31999999999999,233.88125667827723,650.4736691982771
327,62.67,26.64,14.01,64.67999999999999,2.646129,102.32293692000002,168,00611-1-01,45 a 59,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Movilidad activa,48.99,0,48.99,53.33293692000001,168,40.65,63.509967509999996,171.07511136
328,47.8,76.19,4.67,39.34,0.971998,27.921526,168,00612-1-02,18 a 29,Hombres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,18.96,0,18.96,8.961526,168,80.86,18.539978399999995,97.13573668
330,35.41,35.14,11.69,85.76,3.084662,109.22788142,168,00618-1-05,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,0,0,0,109.22788142,168,46.83,-1.4210854715202004e-14,144.45472145999997
336,18.9,38.02,22.2,88.87999999999998,3.213532,60.735754799999995,168,00622-1-03,30 a 44,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,0,0,0,60.735754799999995,168,60.22,0,193.51889704000004
343,34.27,43.78,6.89,83.05999999999999,2.979223,102.09797221000001,168,00631-1-01,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,0,0,0,102.09797221000001,168,50.67,0,150.95722941000002
350,71.56,25.39,6.42,64.63,3.01001,215.3963156,168,00640-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,0,0,0,215.3963156,168,31.810000000000002,0,95.74841810000001
352,35.31,36.83,11.59,84.27,3.028325,106.93015575000001,168,00644-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,0,0,0,106.93015575000001,168,48.42,0,146.63149650000003
353,46.33,36.74,11.57,73.36000000000001,3.002577,139.10939241,168,00644-1-03,18 a 29,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,0,0,0,139.10939241,168,48.31,0,145.05449486999998
358,49.74,32.08,8.26,77.91999999999999,3.172092,79.90985608,168,00655-1-02,60 o mas,Mujeres,Quintil medio,Centro,Cuidadores domesticos,Movilidad activa,76.63,154.5,-77.87,157.77985608,168,40.339999999999996,77.87,205.83219128000007
360,16.25,43.28,12.3,96.17,3.294833,53.541036250000005,168,00658-1-01,60 o mas,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,0,0,0,53.541036250000005,168,55.58,0,183.12681814
369,40.43,34.1,11.49,81.98,3.064748,123.90776163999999,168,00676-1-02,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,0,0,0,123.90776163999999,168,45.59,0,139.72186131999996
373,82.01,29.69,7.93,48.37,5.803182,313.50896757000004,168,00681-1-01,30 a 44,Mujeres,Quintil medio,Norte,Cuidadores domesticos,Movilidad activa,187.59,0,187.59,125.91896757000002,168,37.620000000000005,162.40998824999997,380.7256950899999
375,62.31,22.92,16.58,66.19,2.79265,120.87003279999999,168,00685-1-01,30 a 44,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Movilidad activa,71.86,0,71.86,49.0100328,168,39.5,53.13998870000003,163.44966370000003
376,34.24,58.88,11.22,63.66,4.816332,114.43123144,168,00686-1-01,45 a 59,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad activa,37.02,0,37.02,77.41123144,168,70.10000000000001,50.47997624000001,388.10484944000007
