id_persona,modulo,choice,T_modulo_sem,choice_interno_v10,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_18_24,edad_45_64,edad_65mas,n_menores_18,n_trabajadores,n_profesionales,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_2,quintil_3,quintil_4,quintil_5,ing_personal,PeID,WeID,avl_1,chc_1,wd_1,avl_2,chc_2,wd_2,avl_3,chc_3,wd_3,avl_4,chc_4,wd_4,avl_5,chc_5,wd_5,avl_6,chc_6,wd_6,avl_7,chc_7,wd_7,wc_1,Tw,Tf1,Tf2,Tc,w,Ec,ta,Ec_monetario,Ec_trabajo_no_remunerado,ingreso_libre_observado,ingreso_potencial_neto_Ec,wc_2
14047-1-01,TO,1,30,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,6943,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,50.65,56.62,8.01,52.72,2.314177,112.253081,168,50.040000000000006,62.213080999999995,4.9599840499999885,154.52524355999998,1
14047-1-01,TD,1,20.65,1,1,0,0,0,2.065,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55,6943,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,50.65,56.62,8.01,52.72,2.314177,112.253081,168,50.040000000000006,62.213080999999995,4.9599840499999885,154.52524355999998,1
14060-1-01,TO,5,50,5,0,0,0,0,5,0,1,0,0,0,1,1,2,2,1,0,0,1,0,1,0,0,250,6944,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,68.15,25.98,14.48,59.389999999999986,4.582103,183.0703268,168,120.8,62.27032679999999,129.19999265000004,314.5918800300001,1
14060-1-01,TD,5,18.15,5,1,0,0,0,1.815,0,1,0,0,0,1,1,2,2,1,0,0,1,0,1,0,0,250,6944,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,68.15,25.98,14.48,59.389999999999986,4.582103,183.0703268,168,120.8,62.27032679999999,129.19999265000004,314.5918800300001,1
14060-1-02,TO,2,45,2,0,0,0,0,4.5,1,1,0,0,0,1,1,2,2,1,0,0,1,0,1,0,0,150,6945,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.72,24.27,6.62,68.39,3.239869,145.12378088,168,72.48,72.64378088,77.52001680000001,177.59957021,1
14063-1-01,TD,5,28.01,5,1,0,0,0,2.801,1,0,0,0,1,0,0,2,2,1,1,0,0,0,1,0,0,200,6946,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,76.01,46.36,6.47,39.16,3.794519,175.88140779999998,168,87.46,88.4214078,112.53998139000004,313.00442016000005,1
14063-1-03,TO,1,40,1,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,175,6947,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,44.51,49.87,9.72,63.900000000000006,4.235061,90.03255214,168,76.53,13.50255214,98.47001296999996,350.83729795999994,1
14064-1-02,TO,1,40,1,0,0,0,0,4,1,1,0,0,0,0,2,2,1,0,0,0,1,0,1,0,0,221.43,6948,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,44.79,60.98,8.54,53.69000000000001,4.781171,100.8200683014286,168,108.1,14.14863973,113.3285807885714,445.7155887085713,1
14065-1-02,TD,1,21.92,1,1,0,0,0,2.192,1,0,0,0,1,0,1,1,2,1,0,1,0,1,0,0,0,0,6949,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,21.92,68.96,7.74,69.38,3.105594,68.07462048000001,168,0,68.07462048000001,0,238.1990598,1
14065-1-02,TC,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,2,1,0,1,0,1,0,0,0,0,6949,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,21.92,68.96,7.74,69.38,3.105594,68.07462048000001,168,0,68.07462048000001,0,238.1990598,1
14069-1-02,TD,5,24.62,5,1,0,0,0,2.462,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,17.5,6950,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,31.76,46.75,4.36,85.13000000000001,3.510968,106.76834288000002,168,12.76,94.00834288,4.74000079999999,184.18557527999997,1
14069-1-02,TC,5,6.14,5,0,1,0,0,0.614,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,17.5,6950,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,31.76,46.75,4.36,85.13000000000001,3.510968,106.76834288000002,168,12.76,94.00834288,4.74000079999999,184.18557527999997,1
14071-1-01,TO,1,39,1,0,0,0,0,3.9,1,1,0,0,0,0,1,2,1,1,0,0,1,0,1,0,0,274.75,6951,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.49,46.83,8.04,44.64000000000001,5.287427,216.38588862,168,129,87.38588862,145.74998660999995,435.8711061,1
14072-1-01,TO,1,40,1,0,0,0,0,4,1,1,0,0,0,0,0,2,2,1,0,1,0,0,1,0,0,137.5,6952,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,66.68,48.49,8.8,44.02999999999999,3.342575,168.3729368,168,82.99,85.3829368,54.50996420000004,246.00608595000008,1
14072-1-02,TO,1,50,1,0,0,0,0,5,0,1,0,0,0,0,0,2,2,1,0,1,0,0,1,0,0,175,6953,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.43,35.79,7.18,56.599999999999994,3.415273,164.3171063,168,105.61,58.7071063,69.39002509000002,216.14430590000003,1
14072-1-02,TC,1,0.6,1,0,1,0,0,0.06,0,1,0,0,0,0,0,2,2,1,0,1,0,0,1,0,0,175,6953,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.43,35.79,7.18,56.599999999999994,3.415273,164.3171063,168,105.61,58.7071063,69.39002509000002,216.14430590000003,1
14077-1-01,TO,6,84,6,0,0,0,0,8.4,0,0,0,0,0,0,2,1,2,1,0,1,0,0,0,1,0,450,6954,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,97.2,17.75,9.79,43.26,5.064463,303.55576640000004,168,261.29,42.2657664,188.7100372,328.18534822000004,1
14078-1-01,TD,7,48.93,7,1,0,0,0,4.893,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,6955,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,48.93,17.17,17.37,84.52999999999999,3.042832,75.91576976,168,77.02999999999999,148.88576976000002,72.97000000000001,178.06941728000004,1
14078-1-01,CP,6,23.28,6,0,0,0,1,2.3280000000000003,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,6955,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,48.93,17.17,17.37,84.52999999999999,3.042832,75.91576976,168,77.02999999999999,148.88576976000002,72.97000000000001,178.06941728000004,1
14078-1-02,ED,2,37.43,2,0,0,1,0,3.743,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6956,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,11.62,29.87,7.29,119.21999999999998,2.939449,34.15639738,168,0,34.15639738,0,109.22992484000008,1
14079-1-02,TO,2,45,2,0,0,0,0,4.5,1,1,0,0,1,0,2,2,0,1,1,0,0,0,1,0,0,112.5,6957,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,75.3,27.7,13.01,51.99,2.654885,140.93286389999997,168,53.52,87.41286389999999,58.97997660000004,167.06034495,1
14081-1-02,TD,1,43.85,1,1,0,0,0,4.385,1,0,0,0,0,0,3,2,2,1,0,1,0,0,0,0,1,67.43,6958,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,79.3,28.78,4.97,54.95,2.49673,166.0894700394495,168,35.53,147.9906627,31.901218960550462,116.16585646055046,1
14089-1-02,TD,5,21.38,5,1,0,0,0,2.138,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,88.31,6959,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,21.38,41.67,12.29,92.66,3.221141,22.61630626831168,168,42.059999999999995,68.86799457999999,46.251688311688305,220.0644566716883,1
14095-1-01,TO,1,45,1,0,0,0,0,4.5,1,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,158.33,6960,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,61.83,42.74,8.31,55.12,2.846505,92.7660602766667,168,75.10000000000001,50.99939360999999,83.2333438733333,228.5474241233333,1
14095-1-01,TC,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,158.33,6960,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,61.83,42.74,8.31,55.12,2.846505,92.7660602766667,168,75.10000000000001,50.99939360999999,83.2333438733333,228.5474241233333,1
14097-1-04,TO,3,40,3,0,0,0,0,4,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,200,6961,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,55.23,21.55,12.65,78.57000000000001,2.678928,28.84718349,168,80.89,47.95718349,119.11000995,210.72934755,1
14097-1-04,TD,5,11.89,5,1,0,0,0,1.189,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,200,6961,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,55.23,21.55,12.65,78.57000000000001,2.678928,28.84718349,168,80.89,47.95718349,119.11000995,210.72934755,1
14101-1-01,TO,1,40,1,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,200,6962,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,52.61,40.61,8.48,66.3,4.550753,108.65512744,168,69.24000000000001,39.41512744,130.75998789000002,354.15645266,1
14106-1-01,TO,1,42,1,0,0,0,0,4.2,0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,0,0,162.5,6963,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,51.23,32.53,4.71,79.53000000000002,3.757141,98.03833852,168,68.06,29.97833852,94.43999491,234.35592574999995,1
14106-1-01,TD,1,7.14,1,1,0,0,0,0.714,0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,0,0,162.5,6963,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,51.23,32.53,4.71,79.53000000000002,3.757141,98.03833852,168,68.06,29.97833852,94.43999491,234.35592574999995,1
14106-1-01,TC,1,2.09,1,0,1,0,0,0.209,0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,0,0,162.5,6963,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,51.23,32.53,4.71,79.53000000000002,3.757141,98.03833852,168,68.06,29.97833852,94.43999491,234.35592574999995,1
14109-1-02,TD,1,12.59,1,1,0,0,0,1.259,0,1,0,0,0,0,0,3,2,1,0,0,1,0,0,0,1,650,6964,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.48,51.99,3.48,59.05000000000001,13.004536,341.06261187999996,168,295.58,45.48261188,354.4199734,1075.78158532,1
14110-1-01,TC,5,0.25,5,0,1,0,0,0.025,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6965,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,28.97,58.11,11.57,69.35,2.893574,83.82683878,168,0,83.82683878,0,201.62423632,1
14110-1-02,CP,5,8.77,5,0,0,0,1,0.877,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,58.5,6966,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0.94,73.98,9.25,83.83,3.057553,24.78409981999999,168,80.41,2.8740998199999996,-21.909999999999997,232.57013619000003,1
14111-1-01,TO,1,45,1,0,0,0,0,4.5,0,1,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,159.04,6967,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,61.05,33.74,10.56,62.650000000000006,2.675618,73.55030357168681,168,69.24,50.84644815000001,89.79617532831318,208.3260527283132,1
14111-1-01,TC,1,12.07,1,0,1,0,0,1.207,0,1,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,159.04,6967,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,61.05,33.74,10.56,62.650000000000006,2.675618,73.55030357168681,168,69.24,50.84644815000001,89.79617532831318,208.3260527283132,1
14111-1-02,TO,7,45,7,0,0,0,0,4.5,1,1,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,120.16,6968,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,57.64,25.53,7.21,77.62,2.151081,56.15766494971891,168,52.33,38.988307520000006,67.8306438902811,138.2570358302811,1
14111-1-04,TC,5,15.32,5,0,1,0,0,1.532,1,1,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,6969,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,47.6,24.42,18.48,77.5,3.02646,144.05949600000002,168,0,144.05949600000002,0,129.83513399999998,1
14111-1-04,CP,5,11.74,5,0,0,0,1,1.174,1,1,0,0,1,0,0,2,1,1,1,0,0,0,1,0,0,0,6969,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,47.6,24.42,18.48,77.5,3.02646,144.05949600000002,168,0,144.05949600000002,0,129.83513399999998,1
14116-1-01,TC,1,13.31,1,0,1,0,0,1.331,1,1,0,0,0,0,2,1,2,1,1,0,0,1,0,0,0,0,6970,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,38.08,54.61,8.51,66.80000000000001,3.029284,115.35513472,168,0,115.35513472,0,191.20840608,1
14116-1-03,ED,2,64.44,2,0,0,1,0,6.444,0,1,0,1,0,0,2,1,2,0,0,1,0,1,0,0,0,0,6971,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,6.75,32.6,4.85,123.8,2.16601,14.62057125,168,0,14.62057125,-3.750000001190301e-6,81.11707074999998,1
14118-1-03,TO,2,40,2,0,0,0,0,4,1,1,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,150,6972,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,50.76,42.73,9.18,65.33000000000001,3.579608,108.25090756000002,168,76.55000000000001,31.70090756,73.44999451999998,259.2674457999999,1
14119-1-03,TO,1,45,1,0,0,0,0,4.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,236.11,6973,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,57.24,45.69,4.27,60.8,2.823784,24.012254168889008,168,98.49,36.63336528,137.621141991111,278.697390631111,1
14125-1-01,TD,1,28.7,1,1,0,0,0,2.87,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300,6974,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,68.73,32.81,5.65,60.809999999999995,5.60001,206.95867465000003,168,122.07000000000002,84.88867465,177.93001264999998,393.3063972499999,1
14126-1-01,TC,1,12.28,1,0,1,0,0,1.228,0,1,0,0,0,0,2,2,2,1,0,0,1,0,0,0,1,1200,6975,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,71.46,35.91,9.41,51.22000000000001,17.690667,595.8650999199999,168,531.6899999999999,64.17509992,668.3099639,1470.05099234,1
14132-1-02,TD,7,17.79,7,1,0,0,0,1.779,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6976,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,42.68,37.41,13.18,74.72999999999999,3.015523,128.70252164,168,0,128.70252164,0,152.55530857000002,1
14135-1-02,TD,5,34.62,5,1,0,0,0,3.4619999999999997,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,90,6977,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,44.77,13.55,18.9,90.78,3.123517,80.83985608999998,168,30.999999999999996,139.83985608999998,59.00000000000003,160.35812665000003,1
14135-1-02,CP,5,16.52,5,0,0,0,1,1.652,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,90,6977,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,44.77,13.55,18.9,90.78,3.123517,80.83985608999998,168,30.999999999999996,139.83985608999998,59.00000000000003,160.35812665000003,1
14138-1-02,TD,2,44.05,2,1,0,0,0,4.404999999999999,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,6978,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,44.05,43.87,15.86,64.22000000000001,3.091998,136.2025119,168,0,136.2025119,0,184.68504053999993,1
14140-1-01,TO,1,40,1,0,0,0,0,4,0,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,1000,6979,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.18,35.27,10.58,68.96999999999998,19.622824,460.04176432,168,416.5,43.54176432,583.5000160000001,1483.2064964000006,1
14140-1-01,TD,1,13.18,1,1,0,0,0,1.318,0,0,0,0,1,0,0,1,3,1,0,0,1,0,0,0,1,1000,6979,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.18,35.27,10.58,68.96999999999998,19.622824,460.04176432,168,416.5,43.54176432,583.5000160000001,1483.2064964000006,1
14145-1-01,TO,5,25,5,0,0,0,0,2.5,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,126.09,6980,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,60.83,23.62,11.42,72.13,3.001938,101.60092659826093,168,45.080000000000005,110.10788312,81.00696194173909,186.19486946173907,1
14145-1-01,TD,5,19.45,5,1,0,0,0,1.945,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,126.09,6980,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,60.83,23.62,11.42,72.13,3.001938,101.60092659826093,168,45.080000000000005,110.10788312,81.00696194173909,186.19486946173907,1
14146-1-02,TO,2,48,2,0,0,0,0,4.8,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,298.9,6981,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,70.37,8.78,12.13,76.72,3.845275,112.438627922077,168,140.75,70.59202472,158.15337382792302,238.55807407792304,1
14146-1-02,TD,5,22.37,5,1,0,0,0,2.237,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,298.9,6981,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,70.37,8.78,12.13,76.72,3.845275,112.438627922077,168,140.75,70.59202472,158.15337382792302,238.55807407792304,1
14149-1-02,TO,5,45,5,0,0,0,0,4.5,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,1,0,283.75,6982,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,47.37,48.11,13.75,58.77,6.142357,127.5534505,168,120.34,7.2134505,163.41000058999998,543.3762046100001,1
14152-1-01,TD,5,14.36,5,1,0,0,0,1.436,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6983,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,14.36,61.32,6.06,86.25999999999999,3.106139,44.60415604,168,0,44.60415604,0,209.29164582000004,1
14153-1-01,TO,1,40,1,0,0,0,0,4,0,1,0,0,0,0,2,3,2,1,0,0,1,0,1,0,0,250,6984,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.59,14.79,3.45,80.17,4.902913,219.97368731,168,128.78,91.19368731000002,121.22002836,210.64916148,1
14153-1-01,TD,1,4.49,1,1,0,0,0,0.449,0,1,0,0,0,0,2,3,2,1,0,0,1,0,1,0,0,250,6984,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,69.59,14.79,3.45,80.17,4.902913,219.97368731,168,128.78,91.19368731000002,121.22002836,210.64916148,1
14153-1-06,TO,1,25,1,0,0,0,0,2.5,1,1,0,0,0,0,2,3,2,1,0,1,0,0,1,0,0,50,6985,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.87,56.27,5.88,57.97999999999999,2.509443,95.88701283999998,168,25.76,70.12701283999999,24.24002357000002,180.20190602000005,1
14153-1-06,TD,1,9.1,1,1,0,0,0,0.91,1,1,0,0,0,0,2,3,2,1,0,1,0,0,1,0,0,50,6985,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.87,56.27,5.88,57.97999999999999,2.509443,95.88701283999998,168,25.76,70.12701283999999,24.24002357000002,180.20190602000005,1
14153-1-06,TC,1,13.77,1,0,1,0,0,1.377,1,1,0,0,0,0,2,3,2,1,0,1,0,0,1,0,0,50,6985,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,47.87,56.27,5.88,57.97999999999999,2.509443,95.88701283999998,168,25.76,70.12701283999999,24.24002357000002,180.20190602000005,1
14154-1-02,TD,5,52.09,5,1,0,0,0,5.2090000000000005,1,0,1,0,0,1,3,1,1,1,0,0,0,0,1,0,0,77,6986,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,53.41,30.81,6.29,77.49,2.974252,120.83479932000002,168,38.98,158.85479932,38.01999999999997,148.3647492,1
14154-1-02,CP,1,9.57,1,0,0,0,1,0.957,1,0,1,0,0,1,3,1,1,1,0,0,0,0,1,0,0,77,6986,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,53.41,30.81,6.29,77.49,2.974252,120.83479932000002,168,38.98,158.85479932,38.01999999999997,148.3647492,1
14156-1-02,TO,6,45,6,0,0,0,0,4.5,1,1,0,0,1,0,0,3,3,1,0,0,0,0,0,1,0,121.43,6987,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,61.82,21.39,21.32,63.470000000000006,2.434427,93.0776924914286,168,64.01,50.49626392,57.4185846485714,161.3929618185714,1
14156-1-03,TD,5,39.47,5,1,0,0,0,3.947,1,1,0,0,0,0,0,3,3,0,0,1,0,0,0,1,0,45.54,6988,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,39.67,24.68,19.73,83.91999999999997,3.098381,101.38705998428571,168,24.01,122.91277427,21.525714285714287,159.12481449571436,1
14164-1-01,TO,5,40,5,0,0,0,0,4,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,95,6989,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,99.12,12.62,4.43,51.83,2.748675,255.65868000000003,168,78.21000000000001,177.44868000000002,16.78998599999997,63.654894749999954,1
14164-1-01,TC,5,40.61,5,0,1,0,0,4.061,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,95,6989,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,99.12,12.62,4.43,51.83,2.748675,255.65868000000003,168,78.21000000000001,177.44868000000002,16.78998599999997,63.654894749999954,1
14166-1-01,TO,7,32,7,0,0,0,0,3.2,1,1,0,1,0,0,3,2,1,0,0,1,0,1,0,0,0,120,6990,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,63.12,44.16,5.42,55.3,3.252922,159.47445592,168,74.14999999999999,92.82445592,45.84998071999999,207.12985348,1
14166-1-01,TC,5,13.94,5,0,1,0,0,1.394,1,1,0,1,0,0,3,2,1,0,0,1,0,1,0,0,0,120,6990,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,63.12,44.16,5.42,55.3,3.252922,159.47445592,168,74.14999999999999,92.82445592,45.84998071999999,207.12985348,1
14166-1-02,TO,7,32,7,0,0,0,0,3.2,1,1,0,0,0,0,3,2,1,0,1,0,0,1,0,0,0,120,6991,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,67.47,25.1,8.04,67.39000000000001,3.245749,173.14065877999997,168,74.14999999999999,106.49065878,45.85002625000004,153.41414811,1
14166-1-02,TD,7,31.71,7,1,0,0,0,3.1710000000000003,1,1,0,0,0,0,3,2,1,0,1,0,0,1,0,0,0,120,6991,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,67.47,25.1,8.04,67.39000000000001,3.245749,173.14065877999997,168,74.14999999999999,106.49065878,45.85002625000004,153.41414811,1
14166-1-02,TC,1,3.76,1,0,1,0,0,0.376,1,1,0,0,0,0,3,2,1,0,1,0,0,1,0,0,0,120,6991,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,67.47,25.1,8.04,67.39000000000001,3.245749,173.14065877999997,168,74.14999999999999,106.49065878,45.85002625000004,153.41414811,1
14169-1-03,TD,1,14.7,1,1,0,0,0,1.47,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,6992,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,34.16,60.88,9.48,63.48,3.007416,102.73333056,168,0,102.73333056,0,211.60178975999997,1
14170-1-01,TO,1,40,1,0,0,0,0,4,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,500,6993,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,77.82,32.81,5.4,51.970000000000006,5.943536,236.15595946,168,273.63,112.52595946,226.3700120599999,453.47252262000006,1
14170-1-01,TD,5,30.42,5,1,0,0,0,3.0420000000000003,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,500,6993,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,77.82,32.81,5.4,51.970000000000006,5.943536,236.15595946,168,273.63,112.52595946,226.3700120599999,453.47252262000006,1
14170-1-01,TC,1,7.4,1,0,1,0,0,0.74,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,500,6993,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,77.82,32.81,5.4,51.970000000000006,5.943536,236.15595946,168,273.63,112.52595946,226.3700120599999,453.47252262000006,1
